LangID,ItemID,ItemTitle,CompleteURL
2,9875,信仰生活,https://elibrary.tjc.org/content/cm/zh/article/SY4_22.htm
2,9879,宗教比較,https://elibrary.tjc.org/content/cm/zh/article/SY4_26.htm
2,9881,宣教,https://elibrary.tjc.org/content/cm/zh/article/SY4_28.htm
2,9883,高級班教材第四冊,https://elibrary.tjc.org/content/cm/zh/article/高級班教材第四冊.htm
2,9885,"撒母耳記上,下導讀",https://elibrary.tjc.org/content/cm/zh/article/SY3_02.htm
2,9888,使徒行傳導讀,https://elibrary.tjc.org/content/cm/zh/article/SY3_05.htm
2,9889,洗腳禮,https://elibrary.tjc.org/content/cm/zh/article/SY3_06.htm
2,9890,賜聖靈的應許,https://elibrary.tjc.org/content/cm/zh/article/SY3_07.htm
2,9892,諸靈的辨別,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY3_09_9892.htm
2,9894,呼召與使命,https://elibrary.tjc.org/content/cm/zh/article/SY3_11.htm
2,9895,教會的增長,https://elibrary.tjc.org/content/cm/zh/article/SY3_12.htm
2,9896,聖地的認識(上),https://elibrary.tjc.org/content/cm/zh/article/SY3_13.htm
2,9898,兩難之間,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY3_15_9898.htm
2,9900,兩人同行－基督徒的愛情觀,https://elibrary.tjc.org/content/cm/zh/article/SY3_17.htm
2,9901,認識普世的靈恩運動,https://elibrary.tjc.org/content/cm/zh/article/SY3_18.htm
2,9902,使徒時代的福音工作,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY3_19_9902.htm
2,9903,求主差遣我,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY3_20_9903.htm
2,9904,高級班教材第三冊,https://elibrary.tjc.org/content/cm/zh/article/高級班教材第三冊.htm
2,9905,經卷導讀,https://elibrary.tjc.org/content/cm/zh/article/SY2_01.htm
2,9906,羅馬書導讀,https://elibrary.tjc.org/content/cm/zh/article/SY2_02.htm
2,9907,舊約概論,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_03_9907.htm
2,9908,民數記導讀,https://elibrary.tjc.org/content/cm/zh/article/SY2_04.htm
2,9909,利未記導讀,https://elibrary.tjc.org/content/cm/zh/article/SY2_05.htm
2,9910,出埃及記導讀,https://elibrary.tjc.org/content/cm/zh/article/SY2_06.htm
2,9911,信仰生活,https://elibrary.tjc.org/content/cm/zh/article/SY2_07.htm
2,9913,大專生的休閒生活,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY2_09_9913.htm
2,9914,系統神學,https://elibrary.tjc.org/content/cm/zh/article/SY2_10.htm
2,9915,義人必因信得生,https://elibrary.tjc.org/content/cm/zh/article/SY2_11.htm
2,9916,律法與恩典,https://elibrary.tjc.org/content/cm/zh/article/SY2_12.htm
2,9917,聖經解釋學簡介,https://elibrary.tjc.org/content/cm/zh/article/SY2_13.htm
2,9918,信仰與專題,https://elibrary.tjc.org/content/cm/zh/article/SY2_14.htm
2,9919,神是亞伯拉罕的神.以撒的神.雅各的神,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY2_15_9919.htm
2,9920,迦勒的專一跟隨,https://elibrary.tjc.org/content/cm/zh/article/SY2_16.htm
2,9921,宣教,https://elibrary.tjc.org/content/cm/zh/article/SY2_17.htm
2,9922,如何做好跟進工作,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY2_18_9922.htm
2,9923,宗教比較,https://elibrary.tjc.org/content/cm/zh/article/SY2_19.htm
2,9924,基督教與佛教之比較,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY2_20_9924.htm
2,9925,教義,https://elibrary.tjc.org/content/cm/zh/article/SY2_21.htm
2,9926,洗禮的要義,https://elibrary.tjc.org/content/cm/zh/article/SY2_22.htm
2,9927,高級班教材第二冊,https://elibrary.tjc.org/content/cm/zh/article/高級班教材第二冊 .htm
2,9928,本會的基本信仰,https://elibrary.tjc.org/content/cm/zh/article/SY1_01.htm
2,9929,耶穌的處世智慧,https://elibrary.tjc.org/content/cm/zh/article/SY1_02.htm
2,9930,台灣民間信仰簡介,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_03_9930.htm
2,9931,馬可福音導讀,https://elibrary.tjc.org/content/cm/zh/article/SY1_04.htm
2,9935,馬太福音導讀,https://elibrary.tjc.org/content/cm/zh/article/SY1_08.htm
2,9936,路加福音導讀,https://elibrary.tjc.org/content/cm/zh/article/SY1_09.htm
2,9937,約翰福音導讀,https://elibrary.tjc.org/content/cm/zh/article/SY1_10.htm
2,9938,基督的福音,https://elibrary.tjc.org/content/cm/zh/article/SY1_11.htm
2,9939,神的名,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_12_9939.htm
2,9940,創世記導讀,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_13_9940.htm
2,9942,從八福看耶穌的價值觀,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_15_9942.htm
2,9943,耶穌的門徒栽培,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_16_9943.htm
2,9944,兩性差異與感情處理,https://elibrary.tjc.org/content/cm/zh/article/SY1_17.htm
2,9945,耶穌的神性與人性,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_18_9945.htm
2,9946,聖經的成書史與權威 (1),https://elibrary.tjc.org/content/cm/zh/article/SY1_19.htm
2,9947,聖經的成書史與權威 (2),https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_20_9947.htm
2,9948,高級班教材第一冊,https://elibrary.tjc.org/content/cm/zh/article/高級班教材第一冊 .htm
2,9950,舊約概論,https://elibrary.tjc.org/content/cm/ZH/article/2007/SY1_21_9950.htm
2,10001,幼年班教材第一學年第一季,NULL
2,10016,第十三課    總複習,https://elibrary.tjc.org/content/cm/ZH/article/2007/E1Y1B2_13_10016.htm
2,10017,幼年班教材第一學年第二季,NULL
2,10031,幼年班教材第一學年第三季,NULL
2,10044,第十三課    總複習,https://elibrary.tjc.org/content/cm/ZH/article/2007/E1Y1B4_13_10044.htm
2,10045,幼年班教材第一學年第四季,NULL
2,11220,舊約聖經概論,NULL
2,11221,新約讀經指引,NULL
2,11222,靈界辨正,NULL
2,11223,創世紀查經指引,NULL
2,11224,創世紀的真理,NULL
2,11225,出埃及記講義,NULL
2,11226,利未記講義,NULL
2,11227,民數記講義,NULL
2,11228,申命記-摩西遺訓(上),NULL
2,11229,申命記講義,NULL
2,11230,約書亞記之研究,NULL
2,11231,約書亞記聖經釋義,NULL
2,11232,路得記的真理,NULL
2,11233,路得記拾粹,NULL
2,11234,路得記綱要,NULL
2,11235,從路得記論信心,NULL
2,11236,撒母耳記上講壇,NULL
2,11237,撒母耳記講義,NULL
2,11238,猶大列王,NULL
2,11239,列王記歷代志對觀釋義,NULL
2,11240,以斯拉記釋義,NULL
2,11241,以斯拉記彙壇,NULL
2,11242,以斯拉記講義,NULL
2,11243,以斯拉記要訓,NULL
2,11244,以斯拉記要道,NULL
2,11245,重修聖城-尼希米記,NULL
2,11246,尼希米記講義,NULL
2,11247,尼希米記要道,NULL
2,11248,以斯帖記釋義,NULL
2,11249,約伯記的重要真理,NULL
2,11250,約伯記-論義人受苦之謎,NULL
2,11251,詩篇信息,NULL
2,11252,箴言要訓,NULL
2,11253,箴言淺釋,NULL
2,11254,雅歌釋義,NULL
2,11255,傳道書略解,NULL
2,11256,"以賽亞書綱要,釋義",NULL
2,11257,以賽亞書的信息(上),NULL
2,11258,耶利米書綱要釋義,NULL
2,11259,耶利米書,NULL
2,11260,耶利米哀歌綱要釋義,NULL
2,11261,耶利米哀歌,NULL
2,11262,以西結書,NULL
2,11264,士師記速寫,NULL
2,11265,士師記之研究,NULL
2,11267,但以理書之研究,NULL
2,11268,但以理書查經指引,NULL
2,11269,何西阿書,NULL
2,11270,約珥書,NULL
2,11271,阿摩司書,NULL
2,11272,俄巴底亞書,NULL
2,11273,約拿書,NULL
2,11274,約拿書講義,NULL
2,11275,彌迦書,NULL
2,11276,那鴻書,NULL
2,11277,哈巴谷書,NULL
2,11278,西番雅書,NULL
2,11279,哈該書,NULL
2,11280,撒迦利亞書,NULL
2,11281,瑪拉基書,NULL
2,11282,馬太福音講義,NULL
2,11283,馬可福音略解,NULL
2,11284,馬可福音查經,NULL
2,11285,馬可福音要道-主耶穌的服事,NULL
2,11286,馬可福音講義,NULL
2,11287,路加福音講義,NULL
2,11289,約翰福音略解,NULL
2,11290,使徒行傳,NULL
2,11291,使徒行傳查經講義,NULL
2,11293,羅馬書要道,NULL
2,11294,哥林多前書略註,NULL
2,11296,加拉太書,NULL
2,11297,加拉太書釋義,NULL
2,11298,加拉太書講義,NULL
2,11299,以弗所書,NULL
2,11300,以弗所書略註,NULL
2,11301,腓立比書,NULL
2,11302,歌羅西書,NULL
2,11304,歌羅西書講義,NULL
2,11305,帖撒羅尼迦前書,NULL
2,11306,帖撒羅尼迦前書略解,NULL
2,11307,帖撒羅尼迦後書,NULL
2,11308,帖撒羅尼迦後書略解,NULL
2,11309,提摩太前書,NULL
2,11310,提摩太前書略解,NULL
2,11311,提摩太前書講義,NULL
2,11312,提摩太前書查經,NULL
2,11313,提摩太後書,NULL
2,11314,提摩太後書略解,NULL
2,11315,提摩太後書查經,NULL
2,11316,提多書,NULL
2,11317,提多書略解,NULL
2,11318,敬虔生活的實踐-提多書查經,NULL
2,11319,腓利門書,NULL
2,11320,腓利門書釋義,NULL
2,11321,希伯來書-更美的救贖,NULL
2,11324,彼得前書註釋,NULL
2,11325,彼得後書註釋,NULL
2,11326,約翰一書略解,NULL
2,11327,約翰二書略解,NULL
2,11328,約翰三書略解,NULL
2,14226,主題特寫：[宗教教育]淺談讀書──閱讀能力不佳時,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_13_JoyID_4620.htm
2,14227,主題特寫：[宗教教育]金頭腦──培養積極學習的精神,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_14_JoyID_4621.htm
2,14228,主題特寫：[宗教教育]我的女兒愛看書,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_15_JoyID_4622.htm
2,14229,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_17_JoyID_4617.htm
2,14230,靈修小品：[宗教教育]多禱告多有能力,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_26_JoyID_4629.htm
2,14231,信仰社會：[宗教教育]全備的導航,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_34_JoyID_4618.htm
2,14232,海外來鴻：[宗教教育]傳給人,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_39_JoyID_4631.htm
2,14233,宗教教育：[宗教教育]教導子女面對當今台灣的學校教育,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_41_JoyID_4623.htm
2,14234,宗教教育：[宗教教育]青教組的學員不重視安息日，怎麼辦,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_42_JoyID_4624.htm
2,14235,宗教教育：[宗教教育]我當教員以後,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_40_JoyID_4630.htm
2,14236,藝文特區：[宗教教育]山情,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_44_JoyID_4625.htm
2,14237,藝文特區：[宗教教育]留言板的省思,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_45_JoyID_4626.htm
2,14238,藝文特區：[宗教教育]寫給跑錯肚子的小孩──養母日記（上）,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_46_JoyID_4628.htm
2,14239,你來我往：[宗教教育]第105、106期十一、十二月號迴響,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_47_JoyID_4619.htm
2,14240,你來我往：[宗教教育]我相信神一定在看！,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_48_JoyID_4627.htm
2,14241,聖靈月刊第208期1995年1月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/1/HSM1995_1_0_JoyID_208.htm
2,14242,主題特寫：[宗教教育]從電視回到書本,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_7_JoyID_4635.htm
2,14243,主題特寫：[宗教教育]總是愛看的書,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_8_JoyID_4636.htm
2,14244,主題特寫：[宗教教育]孩提時期最愛看的書──約瑟與魯賓遜,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_9_JoyID_4637.htm
2,14245,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_11_JoyID_4632.htm
2,14246,信仰社會：[宗教教育]成功的教育──認清自己尊貴的身分,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_28_JoyID_4633.htm
2,14247,專題報導：[宗教教育]如何設立教會圖書館,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_34_JoyID_4638.htm
2,14248,宗教教育：[宗教教育]我的孩子不喜歡讀書，怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_36_JoyID_4639.htm
2,14249,宗教教育：[宗教教育]我不孤單──克服教員事奉上的孤單感,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_37_JoyID_4640.htm
2,14250,宗教教育：[宗教教育]如果沒有愛,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_38_JoyID_4642.htm
2,14251,藝文特區：[宗教教育]寫給跑錯肚子的小孩──養母日記（下）,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_39_JoyID_4643.htm
2,14252,藝文特區：[宗教教育]山在虛無縹緲間，人在踏實豐盛處,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_40_JoyID_4644.htm
2,14253,藝文特區：[宗教教育]山‧都‧行,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_41_JoyID_4645.htm
2,14254,你來我往：[宗教教育]第一百零七期迴響「我相信神一定在看」給你，無名氏小弟──願神堅固你，如同堅固以撒,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_45_JoyID_4634.htm
2,14255,你來我往：[宗教教育]弟弟又晚歸了,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_46_JoyID_4641.htm
2,14256,聖靈月刊第209期1995年2月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/2/HSM1995_2_0_JoyID_209.htm
2,14257,主題特寫：[宗教教育]善用當地資源,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_3_JoyID_4648.htm
2,14258,主題特寫：[宗教教育]台灣中心──當忠心,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_4_JoyID_4649.htm
2,14259,主題特寫：[宗教教育]互通有無、互相搭配,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_5_JoyID_4650.htm
2,14260,主題特寫：[宗教教育]遍尋主羊歸主欄,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_6_JoyID_4651.htm
2,14261,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_8_JoyID_4646.htm
2,14262,時勢評論：[宗教教育]暴走之族的深思,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_10_JoyID_4647.htm
2,14263,專題報導：[宗教教育]會眾歌唱之父──馬丁路德,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_38_JoyID_4655.htm
2,14264,宗教教育：[宗教教育]我不孤單──有神同行,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_40_JoyID_4653.htm
2,14265,宗教教育：[宗教教育]做聖工反而使我軟弱了,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_41_JoyID_4654.htm
2,14266,宗教教育：[宗教教育]用心經營產業,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_42_JoyID_4656.htm
2,14267,藝文特區：[宗教教育]媽媽的話,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_43_JoyID_4657.htm
2,14268,藝文特區：[宗教教育]給愛兒的一封信,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_44_JoyID_4658.htm
2,14269,藝文特區：[宗教教育]我的信仰體驗談,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_45_JoyID_4659.htm
2,14270,你來我往：[宗教教育]第一百零七、一百零八期迴響,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_48_JoyID_4652.htm
2,14271,聖靈月刊第210期1995年3月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/3/HSM1995_3_0_JoyID_210.htm
2,14272,主題特寫：[宗教教育]教會永續經營的關鍵──宗教教育,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_1_JoyID_4663.htm
2,14273,主題特寫：[宗教教育]從關心到投入,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_2_JoyID_4664.htm
2,14274,主題特寫：[宗教教育]流淚撒種的，必歡呼收割,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_3_JoyID_4665.htm
2,14275,主題特寫：[宗教教育]檢視一番，重新出發,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_4_JoyID_4666.htm
2,14276,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_6_JoyID_4660.htm
2,14277,時勢評論：[宗教教育]兒童節談兒女管教問題,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_8_JoyID_4661.htm
2,14278,見證見證：[宗教教育]三個國小學童見異象,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_21_JoyID_4673.htm
2,14279,宗教教育：[宗教教育]我應不應該每次都來？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_25_JoyID_4667.htm
2,14280,藝文特區：[宗教教育]大專班學生靈恩會迴響──音樂的再生,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_26_JoyID_4670.htm
2,14281,藝文特區：[宗教教育]傾心吐意,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_27_JoyID_4671.htm
2,14282,藝文特區：[宗教教育]給主耶穌的信,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_28_JoyID_4672.htm
2,14283,藝文特區：[宗教教育]更進一層扎穩根基──兒教組教員講習會感想,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_29_JoyID_4674.htm
2,14284,藝文特區：[宗教教育]叮嚀,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_30_JoyID_4675.htm
2,14285,情詞愛語：[宗教教育]甜蜜以後，卻……,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_33_JoyID_4669.htm
2,14286,你來我往：[宗教教育]第一百零七、一百零八期迴響,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_35_JoyID_4662.htm
2,14287,你來我往：[宗教教育]孩子膽小、怕黑，怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_36_JoyID_4668.htm
2,14288,聖靈月刊第211期1995年4月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/4/HSM1995_4_0_JoyID_211.htm
2,14289,主題特寫：[宗教教育]系負責第一年,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_1_JoyID_4727.htm
2,14290,主題特寫：[宗教教育]互為幫補成就主工,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_4_JoyID_4728.htm
2,14291,主題特寫：[宗教教育]讓宗教教育「動」起來,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_2_JoyID_4726.htm
2,14292,主題特寫：[宗教教育]教學相長的三年,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_3_JoyID_4725.htm
2,14293,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_17_JoyID_4723.htm
2,14294,時勢評論：[宗教教育]母親節談哈拿的信心,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_20_JoyID_4724.htm
2,14295,見證見證：[宗教教育]一個蒙神祝福的小孩,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_32_JoyID_4733.htm
2,14296,宗教教育：[宗教教育]教員晚上不參加聚會怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_39_JoyID_4729.htm
2,14297,宗教教育：[宗教教育]我的孩子之間成績差異很大，怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_40_JoyID_4730.htm
2,14298,宗教教育：[宗教教育]最好的教育方式,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_41_JoyID_4731.htm
2,14299,宗教教育：[宗教教育]給疑惑的小羊公開信,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_38_JoyID_4732.htm
2,14300,藝文特區：[宗教教育]感恩的五月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_42_JoyID_4734.htm
2,14301,藝文特區：[宗教教育]迷失與尋還,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_43_JoyID_4735.htm
2,14302,聖靈月刊第212期1995年5月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/5/HSM1995_5_0_JoyID_212.htm
2,14303,主題特寫：[宗教教育]餵養主羊,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_7_JoyID_4738.htm
2,14304,主題特寫：[宗教教育]讓自己更進步,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_8_JoyID_4739.htm
2,14305,主題特寫：[宗教教育]回首來時路──一位青少班班負責的感想,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_9_JoyID_4740.htm
2,14306,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_11_JoyID_4736.htm
2,14307,時勢評論：[宗教教育]如何做一個稱職的教員,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_13_JoyID_4737.htm
2,14308,專題報導：[宗教教育]辦好今年的學生靈恩會,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_30_JoyID_4741.htm
2,14309,專題報導：[宗教教育]多一點變化──如何帶領青教組詩頌,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_31_JoyID_4743.htm
2,14310,宗教教育：[宗教教育]我的孩子無照駕駛，怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_33_JoyID_4742.htm
2,14311,宗教教育：[宗教教育]我可以不當班負責？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_34_JoyID_4744.htm
2,14312,宗教教育：[宗教教育]為什麼我走不出去？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_35_JoyID_4745.htm
2,14313,宗教教育：[宗教教育]五專入學須知,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_36_JoyID_4748.htm
2,14314,藝文特區：[宗教教育]愛就是……,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_37_JoyID_4746.htm
2,14315,藝文特區：[宗教教育]不尚賢,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_38_JoyID_4747.htm
2,14316,藝文特區：[宗教教育]給主耶穌的一封信,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_39_JoyID_4749.htm
2,14317,聖靈月刊第213期1995年6月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/6/HSM1995_6_0_JoyID_213.htm
2,14318,主題特寫：[宗教教育]優先考慮──全職媽媽,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_4_JoyID_4752.htm
2,14319,主題特寫：[宗教教育]神的靈運行,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_5_JoyID_4753.htm
2,14320,主題特寫：[宗教教育]我的家庭祭壇,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_6_JoyID_4754.htm
2,14321,主題特寫：[宗教教育]培養孩子落實的信仰生活,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_7_JoyID_4755.htm
2,14322,編輯手記：[宗教教育]編輯手札,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_10_JoyID_4750.htm
2,14323,時勢評論：[宗教教育]事奉主從家庭做起,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_12_JoyID_4751.htm
2,14324,靈修小品：[宗教教育]聖經小品,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_22_JoyID_4766.htm
2,14325,宗教教育：[宗教教育]生活小品,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_30_JoyID_4767.htm
2,14326,宗教教育：[宗教教育]孩子與教會同靈參與休閒動環境不良，怎麼辦？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_31_JoyID_4757.htm
2,14327,宗教教育：[宗教教育]系負責該參加所有活動嗎？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_32_JoyID_4758.htm
2,14328,宗教教育：[宗教教育]獻上感恩的心,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_33_JoyID_4760.htm
2,14329,藝文特區：[宗教教育]傾心吐意,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_34_JoyID_4768.htm
2,14330,藝文特區：[宗教教育]涼夜,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_35_JoyID_4761.htm
2,14331,藝文特區：[宗教教育]失去的小羊,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_36_JoyID_4762.htm
2,14332,藝文特區：[宗教教育]我的信仰啟蒙,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_37_JoyID_4763.htm
2,14333,藝文特區：[宗教教育]願作的心,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_38_JoyID_4764.htm
2,14334,藝文特區：[宗教教育]我是高中生,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_39_JoyID_4765.htm
2,14335,你來我往：[宗教教育]第111期迴響,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_41_JoyID_4756.htm
2,14336,你來我往：[宗教教育]如何帶領我的同學？,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_42_JoyID_4759.htm
2,14337,聖靈月刊第214期1995年7月,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/7/HSM1995_7_0_JoyID_214.htm
2,14338,主題特寫：[宗教教育]全人的宗教教育,https://elibrary.tjc.org/content/cm/zh/article/HS/1995/8/HSM1995_8_5_JoyID_4771.htm
